	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	direction
LCN10	105.370144255045	1.45169723259856	0.323954061786851	4.48118237688195	7.42306434672286e-06	4.10811084731824e-05	up
SKI	1622.18757688445	-1.11602267599092	0.249063193899175	-4.48088157274136	7.43353524248002e-06	4.11228669435426e-05	down
CCDC138	182.383508537913	1.15107811375787	0.256925223491472	4.48020672363481	7.45707793501138e-06	4.12368782582435e-05	up
ANKRD46	331.437305585461	1.0309585046897	0.230230527951991	4.47794006233911	7.53667538126404e-06	4.16442790229672e-05	up
SH3BGRL2	1548.91033855786	1.44924830210728	0.323777010377453	4.47606919471451	7.60298527112019e-06	4.19611951143057e-05	up
ATL3	1027.35686017744	-1.08463994681071	0.242396237949018	-4.47465668604494	7.65341855668389e-06	4.22063964893313e-05	down
ZFAT	483.795330141295	-1.14449744713648	0.255903646939825	-4.47237646208927	7.7355090092413e-06	4.26423726050608e-05	down
RAMP3	11.0531267789611	5.55309154030811	1.24189939861512	4.47145038197179	7.76908866932486e-06	4.27771560613786e-05	up
TRPM6	296.594672331124	-2.45829740612305	0.550197525670906	-4.46802701107283	7.8944339498809e-06	4.33484601693265e-05	down
VPS13A	3913.01084970165	1.07538706628375	0.240741189254185	4.46698410693779	7.93300208280982e-06	4.35092509863666e-05	up
DAAM2	66.0626698889463	-5.05177562074864	1.13106750475438	-4.46637853135536	7.95547975780494e-06	4.35985103140211e-05	down
KITLG	18.4238577533587	2.46820218824811	0.55268883912191	4.46580790769991	7.97671579817398e-06	4.36978542380872e-05	up
TMEM184B	222.645875319331	-1.13134177336733	0.253445972991079	-4.46383803228608	8.05044290190192e-06	4.40502436247704e-05	down
TG	89.9597881620878	-1.46813413972087	0.329028028259871	-4.46203366772545	8.11854663685752e-06	4.44045337026244e-05	down
KRT18	44.9482101465307	1.71749126451133	0.385175645807909	4.45898198186668	8.2349842579787e-06	4.49899625784713e-05	up
MYLIP	405.912115394346	-1.02898432489599	0.230775745625013	-4.45880619780547	8.24173972438588e-06	4.5009376575638e-05	down
TAS2R3	23.2687273952198	-2.11253664643761	0.474004294423929	-4.45678798966375	8.31968094828712e-06	4.53997496467671e-05	down
C1RL	827.845705369869	-1.04711657428598	0.234989443684901	-4.45601537612074	8.34970459800384e-06	4.55204283801467e-05	down
ZNF713	36.2067992554472	-1.60563213928903	0.360363939718133	-4.45558493045921	8.36647654489859e-06	4.55843258882324e-05	down
APOBR	1114.3453294599	-2.05583480993413	0.462178899471774	-4.44813645167219	8.6618500645232e-06	4.70295968933961e-05	down
PIK3R6	232.856387024369	-1.15319949871607	0.259325309546059	-4.4469222874339	8.71093330209018e-06	4.72778337557844e-05	down
SF3A1	2436.06972640321	-1.03841607927701	0.233797757578196	-4.4415142815461	8.93280169973783e-06	4.835132595041e-05	down
TADA2B	912.993851281571	-1.01280470344144	0.228093771215417	-4.440299697991	8.98336844617601e-06	4.85689270184216e-05	down
ANO5	182.485088436683	1.71797666021822	0.386960811891057	4.43966574243669	9.00987043579584e-06	4.8693482782e-05	up
RPH3A	85.8050527501805	-1.92621264554524	0.433955375561524	-4.43873438150821	9.04894074752502e-06	4.88670611171568e-05	down
CTSK	91.1598428700956	-1.19248482017538	0.268828903703045	-4.43585047496467	9.17094909311376e-06	4.94499545078252e-05	down
GPR35	220.324826823772	1.41073145892696	0.318049388104284	4.43557356716057	9.18274647971783e-06	4.94756102971995e-05	up
PPP2R2B	140.383102405842	-1.25690495753728	0.283380450883972	-4.43539754988924	9.19025305997364e-06	4.94970832429308e-05	down
ASPRV1	104.620697879499	-2.68716666431277	0.605859630561352	-4.4352957826601	9.1945957850439e-06	4.95015063004068e-05	down
PMS1	430.026636900023	1.1158907954813	0.251640214107174	4.43446926573522	9.22993853756884e-06	4.96727588141674e-05	up
ZCCHC14	397.264556343655	-1.19110872984399	0.26892206193936	-4.42919677639754	9.45846944077955e-06	5.08442466267832e-05	down
HNMT	608.868224316387	1.22428193490132	0.276423228912364	4.42901249550722	9.46655388045125e-06	5.08682522543973e-05	up
PLGLB2	34.3623729548452	-1.98550638872678	0.448404005232399	-4.42794079793674	9.51370045217592e-06	5.10825390589141e-05	down
PLAGL1	353.561542562615	-1.32451864567852	0.299139777222858	-4.42775834753584	9.52174919890064e-06	5.11062346273182e-05	down
NAP1L2	90.0734349457133	1.3046849934779	0.294783455662208	4.42590982776503	9.60366378145762e-06	5.15065630583555e-05	up
ANKK1	42.8947129033474	-1.65059500020245	0.372968041784421	-4.42556684563475	9.61893641321296e-06	5.156879830684e-05	down
ZDHHC11B	53.7282085711279	-1.30245784287096	0.29444981989346	-4.42336097655699	9.7177172960018e-06	5.20785177391908e-05	down
MTERF1	415.361680342808	1.06014824370771	0.239824664926501	4.42051381175747	9.84664915049668e-06	5.27091953954805e-05	up
CSF1	265.674897958105	-1.52245154933264	0.344476449077032	-4.41960997163028	9.88791946599224e-06	5.28697162166044e-05	down
WDFY3	811.949780012034	-1.53453277087695	0.347351279431261	-4.41781234659486	9.97049256211707e-06	5.3270700853546e-05	down
HRH2	828.683808112318	-1.36810333769935	0.309695119249303	-4.41758120378393	9.98115766839936e-06	5.32877445575654e-05	down
B4GAT1	76.5789336600484	1.25453109064494	0.284016911119413	4.41709997373179	1.00033969596598e-05	5.33856306233628e-05	up
STAP1	209.308163319937	1.15823860087615	0.262237674931591	4.41675133513252	1.00195383008256e-05	5.34514800359415e-05	up
MTX2	156.935184826076	1.14108612484748	0.25845696760727	4.41499463299973	1.01012496366422e-05	5.38615396150088e-05	up
SPTAN1	4991.14666609527	-1.03892754744107	0.235344046544713	-4.41450532823945	1.01241222653354e-05	5.39397884963996e-05	down
NBPF9	480.415063187867	-1.05172242999044	0.238245070388713	-4.41445620794792	1.01264211312512e-05	5.39397884963996e-05	down
SYTL2	1275.86116611731	-1.00330229080209	0.227308935055603	-4.41382689403153	1.01559176314695e-05	5.40676039718017e-05	down
CHST15	5342.40731274745	-1.38470295472389	0.313728502559426	-4.41369828825676	1.01619555875009e-05	5.40676039718017e-05	down
SEC24B	59.1616702502847	-1.18025112615957	0.267466120028056	-4.41271263080261	1.02083455144895e-05	5.42528215112209e-05	down
RAB7A	156.441129940169	-1.23186592689877	0.279162042329323	-4.41272716240396	1.02076601187155e-05	5.42528215112209e-05	down
NAPRT	682.178178390535	1.33900276208192	0.303460185576179	4.41244955920513	1.02207611207231e-05	5.42982762940302e-05	up
NMT2	331.745634658241	-1.03084522647086	0.23363005687285	-4.4122971173691	1.02279621777622e-05	5.43160046591624e-05	down
SLC6A6	5750.18015675503	-1.93867816916987	0.439872926654139	-4.40735960704897	1.04638381372418e-05	5.54220695912614e-05	down
ZNF841	56.0318589328988	-2.03296992205805	0.461318388015253	-4.40686947425741	1.04875342539113e-05	5.55266549933076e-05	down
MANSC1	136.652124463043	-2.91697860804931	0.662107515699624	-4.40559658194945	1.05493134959372e-05	5.58117048597627e-05	down
KCNK7	50.1179385873297	-1.58202864660809	0.359109494199707	-4.40542138863167	1.055784358052e-05	5.5827480802953e-05	down
MSL1	3462.74712786277	-1.93240568330055	0.438850841788441	-4.40333138117144	1.0660114413477e-05	5.63131260091115e-05	down
ADGRE3	220.030745420755	-2.39362120355308	0.54366806695084	-4.40272539267884	1.0689943850229e-05	5.64494893698982e-05	down
MIDN	1914.81551162326	-1.13555273242028	0.257960449900803	-4.40204199076623	1.07236795405801e-05	5.66063699969713e-05	down
GCDH	160.146375664723	1.07987655143608	0.245383446027861	4.4007718080276	1.07866515209953e-05	5.68320691269232e-05	up
PHKB	920.624696075907	1.12287204850754	0.255236390520722	4.39934151324076	1.08579840199673e-05	5.7165049201753e-05	up
ZNF594	170.172301944761	-1.04198006089298	0.237225816121135	-4.39235525850573	1.12129278537254e-05	5.87258296720636e-05	down
IMMP2L	298.595517817384	1.29067318254908	0.294056007236902	4.38920869080994	1.13763858101385e-05	5.95153908943495e-05	up
PTGES3	1628.12255807087	1.18228979370364	0.269368231999229	4.38912111101144	1.13809677846859e-05	5.95172113650778e-05	up
TREX1	730.361719852244	1.24068340129544	0.282783105371196	4.38740284596158	1.14712206138802e-05	5.99445903975146e-05	up
EBP	550.138064442776	1.11426109456482	0.254001918142576	4.38682157486453	1.15019065567298e-05	6.00826088695472e-05	up
ALDH4A1	93.3114687312224	1.24813243580458	0.284617778839144	4.38529329016366	1.15829606763857e-05	6.04610762079295e-05	up
DENND5A	4289.4295652111	-1.13255714439083	0.258274547116537	-4.38509004094703	1.15937811915018e-05	6.04950936187603e-05	down
EBLN2	173.395130278548	-1.2066648105808	0.275322275255559	-4.38273586639785	1.17198171405109e-05	6.10616794848065e-05	down
TAF6L	191.422479889228	1.07536435072074	0.245380953429605	4.38242795820437	1.17363980757318e-05	6.11031658335415e-05	up
PTTG2	48.125714853128	-2.30225590944663	0.525350427614424	-4.38232423241949	1.17419887759796e-05	6.11096394757294e-05	down
SOD2	18375.4005515549	-1.93019696524248	0.440638234209376	-4.38045728988038	1.1843050497463e-05	6.15444587219361e-05	down
IL23A	117.565775534701	1.63862068247491	0.374288808800286	4.37795799379417	1.19796431664434e-05	6.22312801148168e-05	up
DIAPH3	42.2308381882235	1.52613584792727	0.348607486524051	4.37780571824289	1.19880138109896e-05	6.22517584562544e-05	up
BICD2	1787.15437057358	-1.00336785228506	0.22932260907528	-4.37535512233636	1.21234941977292e-05	6.28623968784503e-05	down
TMEM45A	20.8180585245906	1.82854082892268	0.418129062824849	4.37314932516099	1.22466894603384e-05	6.33842834108901e-05	up
MSN	44.9177191440084	1.79773498252322	0.411287304970409	4.37099555662813	1.2368131013866e-05	6.39421911224401e-05	up
UPF2	150.125136415552	-1.23845179259617	0.283810649952846	-4.36365510879148	1.27907175963082e-05	6.60055496517272e-05	down
MRPS33	204.667244057515	1.02448393340466	0.234924391264059	4.36090917546797	1.29523125876863e-05	6.67904101412716e-05	up
ABHD5	1539.02266108365	-1.17358249166438	0.26912819543742	-4.3606820524952	1.29657653757109e-05	6.68352636180303e-05	down
FDXR	136.413233863813	1.16054122678795	0.266357055044846	4.35708836994217	1.31804062343313e-05	6.78670221377269e-05	up
SNX20	257.598114901919	-1.32683892914185	0.30462773603332	-4.35560775397261	1.32698218041301e-05	6.83024112415443e-05	down
MYL5	139.863361140772	1.01996704817671	0.234237929990062	4.35440600170937	1.33428217386737e-05	6.86530180016606e-05	up
PTPRJ	314.045851385715	-1.19260081336637	0.273915843396871	-4.35389497218105	1.33739799639494e-05	6.8788158197306e-05	down
SLC45A4	1507.78471556691	-1.33242896075989	0.306160141252147	-4.35206541031261	1.3486101111127e-05	6.93141218717048e-05	down
TXK	1028.83300665945	-1.00196139037918	0.230461992994502	-4.34762095632437	1.37622176778152e-05	7.06041948529375e-05	down
ATF5	119.900513002959	1.13449574511825	0.260965061094362	4.34730894764501	1.37818027812902e-05	7.06788769414797e-05	up
PPP1R35	214.90824831784	1.25250077889876	0.288164527040983	4.34647800601991	1.38340915989916e-05	7.0921161782285e-05	up
TGFB3	37.8939716957401	-1.43727932776007	0.330890111123462	-4.34367567794672	1.40118329129343e-05	7.17277258765904e-05	down
TBC1D1	433.043487353328	-1.24756010003624	0.28739246362887	-4.34096317030532	1.41859502155004e-05	7.25661943883875e-05	down
ID2	1880.91218602464	1.04239380283587	0.240151318193106	4.34057081459647	1.42113059228904e-05	7.26430281302074e-05	up
PTTG1	97.4612115321057	1.10446687466395	0.254555975327682	4.33879767796535	1.43264336231078e-05	7.32048991057891e-05	up
BTBD9	429.593323177201	-1.02212591793822	0.235600234725385	-4.3383909151432	1.43529694050234e-05	7.33138411796565e-05	down
CEP19	153.995596542107	-2.70751891183672	0.62410392937627	-4.33825006444458	1.43621689319279e-05	7.33341840450817e-05	down
RAB36	55.9287284066891	-1.31883672905713	0.304086734260296	-4.33704131245731	1.44413489240721e-05	7.36314986672768e-05	down
TNFSF13	1801.19758636358	1.0054029164633	0.231824417758366	4.33691552505588	1.44496125728229e-05	7.3646919483746e-05	up
LILRB3	1816.02205688134	-1.4498932297187	0.33433227014078	-4.33668347093204	1.44648692866979e-05	7.36979585223312e-05	down
NOTCH2	12931.6776999132	-1.08117214760684	0.249554632873593	-4.33240663640368	1.47488213665578e-05	7.50087488964196e-05	down
ARMCX4	123.945650428717	-1.15921928342731	0.267602165690911	-4.33187556772708	1.47844493798399e-05	7.51084224547922e-05	down
EGFL8	25.6018366486152	-1.60168402145599	0.369878183494878	-4.33030141524465	1.48905379485759e-05	7.55070972451902e-05	down
VPS9D1	262.980434181763	-1.01159254735508	0.23361834359731	-4.33010752399981	1.49036551701139e-05	7.55229562820082e-05	down
PABPN1L	25.7972490415057	-1.64637637938261	0.380342660181493	-4.32866609966124	1.50015170804616e-05	7.59914686847022e-05	down
SORL1	1950.62781533179	-1.30421632511125	0.301335410958074	-4.3281216799731	1.50386382623703e-05	7.61520670223846e-05	down
FAXDC2	272.404766043904	1.4102445510422	0.32615075246698	4.32390402406008	1.53292006288735e-05	7.75396089384938e-05	up
ADAM15	947.784118106725	1.04751809423389	0.242430640843432	4.32089809518098	1.55395431035242e-05	7.84906063263528e-05	up
ARHGAP12	2107.89598477703	1.14640560572238	0.265459790653222	4.31856592255045	1.57046315196857e-05	7.92675063814083e-05	up
POLR2I	91.6911712664498	1.18074469982273	0.273471362000412	4.31761735922077	1.57722550114331e-05	7.95802543775002e-05	up
ZDBF2	409.647515343631	1.04914768569559	0.243081465361956	4.31603324479462	1.58858064837494e-05	8.00669708648496e-05	up
CASD1	792.240048073995	1.06861269670129	0.247702739059454	4.31409317781018	1.60259348928869e-05	8.07153589356187e-05	up
ZNF70	93.2871589710202	-1.0736910341509	0.248983378931489	-4.31230003688855	1.61564981533594e-05	8.1285574281236e-05	down
WDR54	140.482445300065	1.03048581336608	0.238978720831075	4.31204004181815	1.61755130256021e-05	8.13294156922618e-05	up
COPRS	71.693577379691	1.06609660685288	0.247291028057813	4.31110103437981	1.62443656072233e-05	8.16108103433662e-05	up
ITGAD	29.9538403031934	-2.85705238141213	0.662710322892544	-4.31116323787126	1.62397959193098e-05	8.16108103433662e-05	down
CHPF	85.156493318244	1.47022066536872	0.341126307102002	4.30990115614009	1.63327531020641e-05	8.19523733917265e-05	up
PVRIG	697.085044892073	1.16297335720532	0.26983524940931	4.30993860050219	1.63299878953244e-05	8.19523733917265e-05	up
CRTAM	176.069056110145	-1.2883427976438	0.298934513053954	-4.30978271622746	1.63415026404645e-05	8.19523733917265e-05	down
TMEM11	448.059996598023	1.03144715804418	0.239479705733824	4.30703367904841	1.65458425581524e-05	8.28884208267813e-05	up
IQCE	369.111497202827	-1.0367063612477	0.240707275583303	-4.30691743211943	1.65545368034329e-05	8.290243101028e-05	down
TAF4B	59.9058121699671	1.49870648955304	0.348043813392958	4.30608570496533	1.6616869804606e-05	8.31849497305367e-05	up
IGFBP4	90.8748388041617	1.24680105818075	0.289608417005226	4.30512714745529	1.66889854350933e-05	8.34865011605362e-05	up
CAMKK1	206.954896931049	-1.10401195006664	0.256621631488791	-4.30210011393706	1.69186830799625e-05	8.4515255172364e-05	down
BEX4	190.775451524908	1.06318702200068	0.247264878834022	4.29978987316816	1.70960128179391e-05	8.53362270176544e-05	up
F5	984.794210466767	-1.20231874489224	0.279627082048369	-4.29972210161054	1.71012414817338e-05	8.53362270176544e-05	down
GAS7	3944.99784022307	-1.22359159164902	0.284615485803035	-4.29910406384489	1.7148994264436e-05	8.55138036094985e-05	down
GLMN	322.259276879956	1.39568130378388	0.324792671570505	4.29714530514249	1.73011789857106e-05	8.61504332278194e-05	up
JCHAIN	4806.28822587503	1.52650622071088	0.355533208767392	4.29356859800288	1.75823956500853e-05	8.73341822096287e-05	up
SNTA1	103.172417553069	1.41083629921725	0.32865660355898	4.29273680777895	1.76484161063893e-05	8.76311498437001e-05	up
GP9	81.5865774447974	1.78776827980056	0.416586819988795	4.29146625389793	1.77497180435274e-05	8.80719331231434e-05	up
BEND7	28.5910101473784	-2.34599965750674	0.546665544425963	-4.29147159799545	1.77492907978868e-05	8.80719331231434e-05	down
CYB561D2	307.534168860816	1.05658954292271	0.246289974982417	4.29002253542044	1.78654988782852e-05	8.85526508223044e-05	up
TMEM186	161.59111812434	1.07291976132549	0.25023329357667	4.28767789445552	1.80550649050459e-05	8.94291921671e-05	up
RCVRN	11.6339546159001	-2.61323993201354	0.609765769867364	-4.28564550709689	1.82209340291066e-05	9.01872076222365e-05	down
DNASE2	733.60531133595	1.12383352141876	0.262559066786124	4.2803074187273	1.86635328273181e-05	9.21184273011275e-05	up
SPECC1L	24.152358148992	-1.80423432505785	0.421856819351421	-4.27688789725327	1.89524180047227e-05	9.34458575560812e-05	down
DHRS7	301.844159501268	-1.12103596467992	0.262228362021961	-4.27503705562573	1.91105507107069e-05	9.41264931115653e-05	down
EMILIN1	28.0264648820957	1.82959145451071	0.428085208381553	4.2738955205385	1.92087072008663e-05	9.45768116016034e-05	up
PXMP2	44.9634625402022	1.216847106985	0.284723583384371	4.27378404177459	1.92183185520251e-05	9.45910027611404e-05	up
NUDT18	365.616570135878	1.12988950957006	0.264400017355776	4.27340936233631	1.92506558231747e-05	9.47169999672267e-05	up
NFIC	533.581946495646	-1.10110673991637	0.25778201873147	-4.27146449288763	1.94193450500225e-05	9.54467599189394e-05	down
ZNF37A	475.699398192156	-1.02284396501274	0.239756833922714	-4.26617230582241	1.98855221639216e-05	9.75334211647754e-05	down
TMOD4	61.5140480265977	-1.12171506032486	0.262929177785644	-4.26622510963523	1.98808185947338e-05	9.75334211647754e-05	down
PLGLB1	36.7688987234706	-1.50687971509364	0.353848148348083	-4.25854910398261	2.0575802538846e-05	0.000100712886694951	down
PTGES3L	24.9772709107121	1.7131990195212	0.402679515367181	4.25449756975851	2.09518935197889e-05	0.00010237079152161	up
SOCS6	187.110513665303	1.04252971199824	0.245095539309849	4.25356460967768	2.10394195908841e-05	0.000102762724527122	up
